objeto_y;nome_grupo;especificacao
Contratação de Profissional do Setor Artístico para as festividade de Carnaval em Barra do Camaratuba com a seguinte atração: BANDA FORRO DA SACANAGEM;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DOS ARTISTAS RAPHA MELLO E FELIPE WARLEY, PARA APRESENTAÇÃO DE SHOWS ARTÍSTICOS NA GRADE DAS FESTIVIDADES CARNAVALESCAS, QUE OCORRERÃO ENTRE OS DIAS 02, 03, 04 E 05 DE MARÇO DE 2019;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE SHOW ARTÍSTICO PARA APRESENTAÇÃO NAS FESTIVIDADES TRADICIONAIS DE EMANCIPAÇÃO POLÍTICA DO MUNICÍPIO DE PUXINANÃ.;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Serviços de apresentações artísticas do cantor FABRÍCIO RODRIGUES E BANDA;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
"CONTRATAÇÃO DA CANTORA SÂMYA MAIA, PARA APRESENTAÇÃO DE SHOW ARTÍSTICO NA GRADE DAS FESTIVIDADES JUNINAS ""SÃO JOÃO LÁ NO MEU TAPEROÁ"", QUE OCORRERÃO ENTRE OS DIAS 21, 22, 23 E 24 DE JUNHO DE 2019";SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DO ARTISTA GEGÊ BISMARCK, PARA APRESENTAÇÃO DE SHOW ARTÍSTICO NA GRADE DAS FESTIVIDADES CARNAVALESCAS, QUE OCORRERÃO ENTRE OS DIAS 02, 03, 04 E 05 DE MARÇO DE 2019;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
Contratação de Show Artístico da Banda ARREIO DE OURO que se apresentará no dia 20 de Outubro de 2019, com duração de 02h/00min, por ocasião das festividades de Emancipação Política do Município de Cacimba de Dentro/PB/2019 - FESTA DE CAVALGADA;SERVIÇOS PRESTADOS POR PROFISSIONAL DO SETOR ARTÍSTICO;CONTRATAÇÃO DE CANTORES, PINTORES, POETAS, ARTISTAS PLÁSTICOS E AFINS PARA APRESENTAÇÕES E EXPOSIÇÕES, CONFORME O CASO.
CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS ODONTOLÓGICOS COM FORNECIMENTOS DE PEÇAS DE VÁRIAS MARCAS PARA ATENDER A TODA A REDE DE SAÚDE BUCAL DO MUNICÍPIO DE JOÃO PESSOA.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DOS SERVIÇOS DE MANUTENÇÃO TÉCNICA PREVENTIVA E CORRETIVA NOS EQUIPAMENTOS MÉDICOS E ODONTOLÓGICOS, COM SUBSTITUIÇÃO DE PEÇAS PELA CONTRATADA PARA OS ITENS RELACIONADOS NO ANEXO I;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
CONTRATAÇÃO DE ESTABELECIMENTO COMERCIAL PARA MANUTENÇÃO CORRETIVA E PREVENTIVA E FORNECIMENTO DE PEÇAS DE EQUIPAMENTOS DA SECRETARIA DE SAUDE DESTA PREFEITURA;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Aquisição de equipamentos de informática - Computadores e Estabilizadores, incluindo garantia e suporte on site.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
AQUISIÇÃO DE MOVEIS, EQUIPAMENTOS E ARCONDICIONADO, DESTINADOS A MANUTENÇÃO DAS SECRETARIAS DA PREFEITURA DE MAMANGUAPE.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
EVENTUAL AQUISIÇÃO PARCELADA DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA, DESTINADOS À MANUTENÇÃO DAS ATIVIDADES DAS SECRETARIAS MUNICIPAIS.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO CORRETIVA NO EQUIPAMENTO DE RESSONÂNCIA MAGNÉTICA(PHILIPS), PARA O HOSPITAL SANTA IZABEL.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Aquisição de equipamentos de informática em geral e serviços de manutenção de computadores, impressoras e rede sem fio, para as diversas secretarias o município de São José do Bonfim/PB e aos Fundos Municipais de Saúde e Assistência Social do município de São José do Bonfim/PB;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Serviços de manutenção corretiva e preventiva, com substituição de peças, em equipamentos médicos e hospitalares.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Aquisição de equipamentos de informática;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA MANUTENÇÃO PREVENTIVA E CORRETIVA EM EQUIPAMENTOS ODONTOLÓGICOS A CARGO DA SECRETARIA MUNICIPAL DE SAÚDE DE PATOS-PB;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Contratação de empresa especializada no serviço de manutenção preventiva em Grupo Gerador Diesel.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA PARA ATENDER AS NECESSIDADES DA SECRETARIA DE SAÚDE DO MUNICÍPIO DE NOVA PALMEIRA-PB.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Contratação de serviços para execução de instalação de ar condicionado e ventilador de parede, e manutenção com reposição de peças dos equipamentos de ar Condicionados, freezers, geladeiras e geláguas pertencentes as secretarias deste município, conforme quantitativos, informações e especificações técnicas contidas no Termo de Referência - Anexo I deste Edital;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Execução dos serviços de instalação e manutenção preventiva corretiva em equipamentos de ar condicionado diversos destinado ao Fundo Municipal de Saúde deste Município;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Contratação de empresa especializada no serviço de manutenção preventiva em Grupo Gerador Diesel.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Contratação de Equipe técnica especializada de Advocacia, para Patrocínio e Defesa dos interesses do Município em Processos de Natureza Tributária e Previdenciária, em especial o encontro de contas previdenciário, nas esferas Federal e Estadual;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DOS SERVIÇOS DE MANUTENÇÃO TÉCNICA PREVENTIVA E CORRETIVA NOS EQUIPAMENTOS MÉDICOS E ODONTOLÓGICOS, COM SUBSTITUIÇÃO DE PEÇAS PELA CONTRATADA PARA OS ITENS RELACIONADOS NO ANEXO I;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
AQUISIÇÃO DE MOVEIS, EQUIPAMENTOS E ARCONDICIONADO, DESTINADOS A MANUTENÇÃO DAS SECRETARIAS DA PREFEITURA DE MAMANGUAPE.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
1.1.      Contratação de empresa especializada para implantação de sistema para registro de infrações e apoio ao trânsito (talão eletrônico de infrações de trânsito), contemplando a locação de softwares, equipamentos portáteis como smartphones e impressoras portáteis, infraestrutura necessária para base de operação, suporte técnico e manutenção periódica preventiva e corretiva, treinamento para o pessoal designado pela Superintendência Executiva de Mobilidade Urbana de João Pessoa-SEMOB/JP.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Registro de Preços para futura e eventual aquisição de material, equipamentos e suprimentos de informática e eletrônicos para atender as demandas operacionais das Secretarias Municipais desta edilidade, conforme especificações técnicas constantes no termo de referencia;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Aquisição de equipamentos de informática para atender as necessidades da Companhia Docas da Paraíba.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Aquisição de equipamentos de informática - Computadores e Estabilizadores, incluindo garantia e suporte on site.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Manutenção preventiva e corretiva dos geradores;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Aquisição de equipamentos de informática - Computadores e Estabilizadores, incluindo garantia e suporte on site.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Contratação de empresa para calibração, revisão e manutenção dos equipamentos do serviço de reabilitação auditiva, prestado no Centro de Reabilitação Física e Auditiva (CER II), Antônio de Sousa Maranhão;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Aquisição de equipamentos de informática em geral e serviços de manutenção de computadores, impressoras e rede sem fio, para as diversas secretarias o município de São José do Bonfim/PB e aos Fundos Municipais de Saúde e Assistência Social do município de São José do Bonfim/PB;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Contratação gradativa de serviços de manutenção de equipamentos odontológicos com reposição de peças nos equipamentos das UBS's do município de Assunção -PB.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
EVENTUAL AQUISIÇÃO PARCELADA DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA, DESTINADOS À MANUTENÇÃO DAS ATIVIDADES DAS SECRETARIAS MUNICIPAIS.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Aquisição de equipamentos de informática - Computadores, Monitores e Estabilizadores, incluindo garantia e suporte on site.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Serviços de manutenção corretiva e preventiva, com substituição de peças, em equipamentos médicos e hospitalares.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Contratação de empresa para calibração, revisão e manutenção dos equipamentos do serviço de reabilitação auditiva, prestado no Centro de Reabilitação Física e Auditiva (CER II), Antônio de Sousa Maranhão;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE ARES CONDICIONADOS, BEBEDOUROS, REFRIGERADORES, FREEZER, E MANUTENÇÃO DE EQUIPAMENTOS JÁ EXISTENTES NO MUNICÍPIO DE NOVA OLINDA - PB;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
EVENTUAL AQUISIÇÃO PARCELADA DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA, DESTINADOS À MANUTENÇÃO DAS ATIVIDADES DAS SECRETARIAS MUNICIPAIS.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
AQUISIÇÃO DE MOVEIS, EQUIPAMENTOS E ARCONDICIONADO, DESTINADOS A MANUTENÇÃO DAS SECRETARIAS DA PREFEITURA DE MAMANGUAPE.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS CONTINUOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA NAS INSTALAÇÕES ELÉTRICAS DOS ORGÃOS PÚBLICOS MUNICIPAIS, CONFORME TERMO DE REFERÊNCIA E ESPECIFICAÇÕES TÉCNICAS;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Aquisição de equipamentos de informática - Computadores e Estabilizadores, incluindo garantia e suporte on site.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Contratação de empresa especializada para implantação e manutenção continuada de prontuário eletrônico nas Unidades Básicas de Saúde (UBS), por meio da contratação de solução que contemple serviços de hardware, software, manutenção de equipamentos de TI, treinamento dos profissionais de saúde e suporte técnico para o uso do Prontuário Eletrônico, para Secretaria Municipal de Saúde de Piancó.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Aquisição de equipamentos de informática para atender as necessidades da Companhia Docas da Paraíba.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Contratação de empresa para prestação de serviços de manutenção preventiva e corretiva de equipamentos de informática (como:microcomputadores, notebooks, impressoras e demais acessórios) para atender as necessidades das secretarias do Município;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE RECARGA DE TONNER E MANUTENÇÃO EM IMPRESSORA DE FORMA PARCELADA.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE RECARGA DE TONNER E MANUTENÇÃO EM IMPRESSORA DE FORMA PARCELADA.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICAS;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Aquisição de equipamentos de informática para atender as necessidades da Companhia Docas da Paraíba.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS ODONTOLÓGICOS COM FORNECIMENTOS DE PEÇAS DE VÁRIAS MARCAS PARA ATENDER A TODA A REDE DE SAÚDE BUCAL DO MUNICÍPIO DE JOÃO PESSOA.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
Contratação de empresa especializada na prestação de serviços de manutenção preventiva e corretiva de 02 (duas) motocicletas, modelos CG 150.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
1.1.      Contratação de empresa especializada para implantação de sistema para registro de infrações e apoio ao trânsito (talão eletrônico de infrações de trânsito), contemplando a locação de softwares, equipamentos portáteis como smartphones e impressoras portáteis, infraestrutura necessária para base de operação, suporte técnico e manutenção periódica preventiva e corretiva, treinamento para o pessoal designado pela Superintendência Executiva de Mobilidade Urbana de João Pessoa-SEMOB/JP.;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO CORRETIVA E PREVENTIVA COM REPOSIÇÃO DE PEÇAS NOS EQUIPAMENTOS ODONTOLOGICOS E HOSPITALARES DESTE MUNICIPIO, CONFORME TERMO DE REFERENCIA E ESPECIFICAÇÕES;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM TECNOLOGIA DA INFORMAÇÃO PARA GESTÃO DE SAÚDE PÚBLICA NA IMPLANTAÇÃO DO SISTEMA E-SUS/PEC (PRONTUÁRIO ELETRÔNICO DO CIDADÃO) NA ATENÇÃO BÁSICA, INCLUINDO AS LICENÇAS DE USO DE SOFTWARE, OS SERVIÇOS DE TREINAMENTO, IMPLANTAÇÃO, MANUTENÇÃO E SUPORTE TÉCNICO, BEM COMO FORNECIMENTO DE TODO EQUIPAMENTO PARA UTILIZAÇÃO DO SISTEMA;SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA;SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE EQUIPAMENTOS DE INFORMÁTICA.
AQUISIÇÃO DE VEÍCULO DE TRANSPORTE ESCOLAR DIÁRIO DE ESTUDANTES, DENOMINADO DE ÔNIBUS RURAL ESCOLAR (ORE).;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas para prestação dos serviços de transporte de estudantes do Município de Santana de Mangueira<U+0096>PB.,durante o ano letivo de 2019.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos para o transporte de alunos da rede municipal de ensino, atendendo as necessidades da Secretaria de Educação do município de São José de Espinharas - PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
PAGAMENTO DE INSCRIÇÕES E PARTICIPAÇÃO DE SERVIDORES DA SUPERINTENDÊNCIA DE TRANSITO E TRANSPORTES PÚBLICOS DE CAMPINA GRANDE (STTP) NO CURSO DE PÓS-GRADUAÇÃO EM GESTÃO ESTRATÉGICA DE TRANSITO na Faculdade ATAME.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
